logical_group,model_slug,language,prompt_regime,artefact_type,candidate_sample_count,size_bytes,sha256,diagnostic_markers,source_relative_path
338,qwen2_5_1_5b_instruct_lora,javascript,FS,code_grounded_detailed,400,334000,3c2c15b6726db3347d80515d2fec78a0e7ee04ce25f99b4dbf4085fe82b9eb9c,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_code_grounded_detailed.jsonl
338,qwen2_5_1_5b_instruct_lora,javascript,FS,code_grounded_detailed,400,345204,5ffb33eb6980f3e3bf628046d2cf63dedfef7978b28485db0d4f2c1db001f098,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_detailed.jsonl
338,qwen2_5_1_5b_instruct_lora,javascript,FS,code_grounded_detailed,400,334400,6c3cd6c4d37da4d00b9cd087ff859fdc0b355bf5f90cae88cffdc7e3424d1cd0,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_detailed.jsonl
339,qwen2_5_1_5b_instruct_lora,javascript,FS,code_grounded_summary,400,1614,af83f1c4b4f2865ba54778eff7163940e741be45080eb455c45f030e6ed8c72f,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json
339,qwen2_5_1_5b_instruct_lora,javascript,FS,code_grounded_summary,400,1400,ad48af8b61fc07938885bde00c64c6c247e2e9091c49d38611b618600143c5d2,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_code_grounded_summary.json
339,qwen2_5_1_5b_instruct_lora,javascript,FS,code_grounded_summary,400,1189,9666349955bdf0cbdce8b57517f84495660eb993d2aa2601d1f0286931941c16,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_summary.json
339,qwen2_5_1_5b_instruct_lora,javascript,FS,code_grounded_summary,400,1614,af83f1c4b4f2865ba54778eff7163940e741be45080eb455c45f030e6ed8c72f,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_javascript_400_v1_correctness_summary.json
340,qwen2_5_1_5b_instruct_lora,javascript,OS,automatic_evaluation_detailed,400,356685,eabec7b336befcf9dd7aca4e5df8ea87392797c19f2920c11e18167df63a1b3e,,outputs/evaluations/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_detailed.jsonl
340,qwen2_5_1_5b_instruct_lora,javascript,OS,automatic_evaluation_detailed,400,356685,eabec7b336befcf9dd7aca4e5df8ea87392797c19f2920c11e18167df63a1b3e,,outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_detailed.jsonl
341,qwen2_5_1_5b_instruct_lora,javascript,OS,automatic_evaluation_summary,400,1314,77185f7eb3a69c72f4ea0725962f3a52d0d89dd4d502485e958038d35bc0851e,,outputs/evaluations/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_summary.json
341,qwen2_5_1_5b_instruct_lora,javascript,OS,automatic_evaluation_summary,400,1314,77185f7eb3a69c72f4ea0725962f3a52d0d89dd4d502485e958038d35bc0851e,,outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_eval.json_summary.json
342,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_detailed,400,344581,c908934de47fd5a5b186e0c68acadbb966525a04991ca506dae2fe8be469ad8a,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl
342,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_detailed,400,344181,d85e39f6072bcbc44c7f3ce1b56abf62679fe714f3e27f25c2ff4230085889b5,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_code_grounded_detailed.jsonl
342,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_detailed,400,356269,4327d653642ad3561a8bef9bfdf5eccdc938bc175e87bf67fefe75e3855cfeae,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_detailed.jsonl
342,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_detailed,400,344581,c908934de47fd5a5b186e0c68acadbb966525a04991ca506dae2fe8be469ad8a,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_detailed.jsonl
343,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_summary,400,1610,3ea2ed7287af992ce81dd4a52260fc07dae5d145b06746f522509eb1363c0dc0,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json
343,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_summary,400,1396,fd286191cf87edf851bce34123e39f0f76be6c04700d67aa37ff9255467dbfe8,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_code_grounded_summary.json
343,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_summary,400,1193,749d4f490afc41045589d471c9c051c1bb6f9936685344876e4eb5eb71ae20c8,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_summary.json
343,qwen2_5_1_5b_instruct_lora,javascript,OS,code_grounded_summary,400,1610,3ea2ed7287af992ce81dd4a52260fc07dae5d145b06746f522509eb1363c0dc0,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_javascript_400_v1_correctness_summary.json
344,qwen2_5_1_5b_instruct_lora,javascript,ZS,automatic_evaluation_detailed,400,376488,182977b11544749712791efd3aefb6f761f08e21b0018da2059b0e76d01b4ec3,,outputs/evaluations/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl
344,qwen2_5_1_5b_instruct_lora,javascript,ZS,automatic_evaluation_detailed,400,376488,182977b11544749712791efd3aefb6f761f08e21b0018da2059b0e76d01b4ec3,,outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_detailed.jsonl
345,qwen2_5_1_5b_instruct_lora,javascript,ZS,automatic_evaluation_summary,400,1321,d172571a4352cff5f8a48cf2f79aec01b633e1402e9385ca534277c976e45d2b,,outputs/evaluations/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_summary.json
345,qwen2_5_1_5b_instruct_lora,javascript,ZS,automatic_evaluation_summary,400,1321,d172571a4352cff5f8a48cf2f79aec01b633e1402e9385ca534277c976e45d2b,,outputs/segregated_results/open-source-lora/eval/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_eval.json_summary.json
346,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_detailed,400,363069,163a08e3ea528b74f71bb26ef3f23c5922b7e534f6d7d1705a2d809f91cadac2,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl
346,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_detailed,400,362669,1cd3212701b7584e9873f5d9f72488526cd0cd2017fb09aabdba093007425f85,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_code_grounded_detailed.jsonl
346,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_detailed,400,376096,06d9121fa36cb7ff6feb818c48cb54dd8d8e47c537a59d5c7e5796749e504204,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_detailed.jsonl
346,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_detailed,400,363069,163a08e3ea528b74f71bb26ef3f23c5922b7e534f6d7d1705a2d809f91cadac2,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_detailed.jsonl
347,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_summary,400,1613,d9ad8a34144d4f4243a71acaaf37d305148fafc3668e6ce778e4f3325bfc5372,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json
347,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_summary,400,1399,7b01aefb30d06fcc21ffd344d3d273a9c61f71423a9f6fb00554fe03275d3700,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_code_grounded_summary.json
347,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_summary,400,1200,aec4a2bc1e256d825f6211f099fdf471e5395438bbaa9164a656d3b399b28eab,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_summary.json
347,qwen2_5_1_5b_instruct_lora,javascript,ZS,code_grounded_summary,400,1613,d9ad8a34144d4f4243a71acaaf37d305148fafc3668e6ce778e4f3325bfc5372,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_javascript_400_v1_correctness_summary.json
348,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_detailed,400,335797,96f9ce5aa86f7fda1f36d77d069b6c29fb34cade4f956a9d58bbaf43d2337a08,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl
348,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_detailed,400,335397,e3391f5e14d3a1997d7c74a91923b22cc4fcd31fd0dcb97899c8d500bf73f9da,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_code_grounded_detailed.jsonl
348,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_detailed,400,348643,2b55ebb58bce0e265ba71497c01a4e06df766fd49f482ba04a76ebd71477487d,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_detailed.jsonl
348,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_detailed,400,335797,96f9ce5aa86f7fda1f36d77d069b6c29fb34cade4f956a9d58bbaf43d2337a08,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_detailed.jsonl
349,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_summary,400,1584,9fdb956cc8851a04fffc40cfbecdef8b4026ab2e8b4d2e8c2d715aa610a17e6d,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json
349,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_summary,400,1370,fd8440e65f5b9d8459e018d8ed900993f5d3689a9d3dd8e0b66c13b29fd142b5,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_code_grounded_summary.json
349,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_summary,400,1193,f5ed90a3dd3f67709a201771b85884c898e25298e1fa8bc4e000f09ddac0cd19,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_summary.json
349,qwen2_5_1_5b_instruct_lora,python,FS,code_grounded_summary,400,1584,9fdb956cc8851a04fffc40cfbecdef8b4026ab2e8b4d2e8c2d715aa610a17e6d,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_few_shot_python_400_v1_correctness_summary.json
350,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_detailed,400,336961,e1669edd9b5b62d61d7bc9e3e41309e360dd4d06a68f61bd90512f3100e0377e,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl
350,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_detailed,400,336561,1f281e2f045657c978b6b546fb4c9be509f7da2d14cb7a9b95f3e9f0697aff89,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_code_grounded_detailed.jsonl
350,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_detailed,400,349690,c793106f7987cf972bd250f077e5f3b44b6459eecac84082a560ce0bd19ff289,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_detailed.jsonl
350,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_detailed,400,336961,e1669edd9b5b62d61d7bc9e3e41309e360dd4d06a68f61bd90512f3100e0377e,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_detailed.jsonl
351,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_summary,400,1578,ace8d0b18c2a8b17c4da7241cbc301aead601b4cd024360cd1c43f07d23b7a83,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json
351,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_summary,400,1364,00e90762fa47edf213cb4ce22e9ceb41056e3605b8cdc3437cfc4d21e1105415,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_code_grounded_summary.json
351,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_summary,400,1193,050b2f44a8ffa6d42a421e42527d8ff9fa0e47ab08106e98fd7112a8e2d1e527,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_summary.json
351,qwen2_5_1_5b_instruct_lora,python,OS,code_grounded_summary,400,1578,ace8d0b18c2a8b17c4da7241cbc301aead601b4cd024360cd1c43f07d23b7a83,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_one_shot_python_400_v1_correctness_summary.json
352,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_detailed,400,340513,e1edac367886adbc29c9ae6c715e6aa077eef18a92197b72dc71e550f46e38e5,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_detailed.jsonl
352,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_detailed,400,340113,cf2ace38d6f25b7b22a9ddbc2fd150cd70ba749205272a376318073cc27ea43d,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl
352,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_detailed,400,352107,5914ad0a6f6e6665725971598b10088dd085615305d3f1e6013fe10000c12ea5,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_detailed.jsonl
352,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_detailed,400,340513,e1edac367886adbc29c9ae6c715e6aa077eef18a92197b72dc71e550f46e38e5,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_detailed.jsonl
353,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_summary,400,1581,8b157f7e443229340306c73c8fb2d82a66cc1b5e015947c78df510583c242187,,outputs/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_summary.json
353,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_summary,400,1367,a2416bfa54e96bfa9ef412c43a6a183a81ee06afb0b699988d0d88964542eaa7,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_code_grounded_summary.json
353,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_summary,400,1190,4fddec22e3c1d6e08825bee9c5d430ec95471ed3a7c580e7acb7a0cc80479f1b,,outputs/evaluation-and-correctness-may2026/open-source-fine-tuned/qwen25_1_5b_instruct_lora_multilang/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_summary.json
353,qwen2_5_1_5b_instruct_lora,python,ZS,code_grounded_summary,400,1581,8b157f7e443229340306c73c8fb2d82a66cc1b5e015947c78df510583c242187,,outputs/segregated_results/open-source-lora/correctness/qwen25_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness_summary.json
354,qwen2_5_coder_1_5b_instruct,java,FS,automatic_evaluation_detailed,400,409777,6e73c68b3a0a001b604de2508cb2723462e20f3a306e4cdcce04f8b6c560f490,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_eval.json_detailed.jsonl
354,qwen2_5_coder_1_5b_instruct,java,FS,automatic_evaluation_detailed,400,409777,6e73c68b3a0a001b604de2508cb2723462e20f3a306e4cdcce04f8b6c560f490,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_eval.json_detailed.jsonl
355,qwen2_5_coder_1_5b_instruct,java,FS,automatic_evaluation_summary,400,1102,4aa61fa57dab35ef29f2a59530cd743408144e5323202fc3e14e981dcdc67f0c,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_eval.json_summary.json
355,qwen2_5_coder_1_5b_instruct,java,FS,automatic_evaluation_summary,400,1102,4aa61fa57dab35ef29f2a59530cd743408144e5323202fc3e14e981dcdc67f0c,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_eval.json_summary.json
356,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_detailed,400,338019,6b8f393aa42a6ff0df997ee027e7556b07dd9526c6e06c99550584c03c750b9b,,outputs/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_detailed.jsonl
356,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_detailed,400,391279,57a17449fa90872f826d52c85ba31df35f7ac6a5549c7d80d0c40695bdd18acf,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl
356,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_detailed,400,391279,57a17449fa90872f826d52c85ba31df35f7ac6a5549c7d80d0c40695bdd18acf,,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_correctness_detailed.jsonl
356,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_detailed,400,338019,6b8f393aa42a6ff0df997ee027e7556b07dd9526c6e06c99550584c03c750b9b,,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_detailed.jsonl
357,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_summary,400,1599,f1e1b768044ef960359accfee63a00dd5628f3e248cb4e37fa1097467a0b9215,,outputs/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_summary.json
357,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_summary,400,1309,4350b1fdfaeb4dff7982db10a34eff929558858af87a742cd393852662a75f80,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_correctness_summary.json
357,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_summary,400,1309,4350b1fdfaeb4dff7982db10a34eff929558858af87a742cd393852662a75f80,,outputs/segregated_results/open-source-base/correctness/qwen25_coder_1_5b_instruct_P1_few_shot_java_400_v1_correctness_summary.json
357,qwen2_5_coder_1_5b_instruct,java,FS,code_grounded_summary,400,1599,f1e1b768044ef960359accfee63a00dd5628f3e248cb4e37fa1097467a0b9215,,outputs/segregated_results/open-source-lora/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_few_shot_java_400_v1_correctness_summary.json
358,qwen2_5_coder_1_5b_instruct,java,OS,automatic_evaluation_detailed,400,363198,dc6b5cd9c740da5595edac91d14a395fe0a2c3831a368e71ce95124564b5ca1a,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_one_shot_java_400_v2_rerun_eval.json_detailed.jsonl
358,qwen2_5_coder_1_5b_instruct,java,OS,automatic_evaluation_detailed,400,363198,dc6b5cd9c740da5595edac91d14a395fe0a2c3831a368e71ce95124564b5ca1a,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_one_shot_java_400_v2_rerun_eval.json_detailed.jsonl
359,qwen2_5_coder_1_5b_instruct,java,OS,automatic_evaluation_summary,400,1110,c70289aa5fed215e90acf9703bcfd7434a3753a599f14f116191882615373c35,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_one_shot_java_400_v2_rerun_eval.json_summary.json
359,qwen2_5_coder_1_5b_instruct,java,OS,automatic_evaluation_summary,400,1110,c70289aa5fed215e90acf9703bcfd7434a3753a599f14f116191882615373c35,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_one_shot_java_400_v2_rerun_eval.json_summary.json
